,county,deductions_of_all_returns_in_thousands,dependent_exemptions_of_all_returns_in_thousands,income_class,income_class_sort_order,number_of_all_returns,ny_agi_of_all_returns_in_thousands,place_of_residence,place_of_residence_sort_order,resident_type,state,tax_before_credits_of_all_returns_in_thousands,tax_liability_of_all_returns_in_thousands,tax_year,taxable_income_of_all_returns_in_thousands,difference_in_rates,dual_status,expected_rate_per_100,medicaid_county_population,medicaid_ppv_events,observed_rate_per_100,patient_county,risk_adjusted_rate_per_100,year
740,Erie,490847.689,27402,"75,000 - 99,999",9,32235,2789126.616,Erie,20,Full-Year Resident,New York,127925.062,120698.423,2014,2270876.927,-5.03,Dual,28.02,38313,8809,22.99,Erie,19.65,2014
741,Erie,753873.477,46952,"100,000 - 199,999",10,41850,5551658.722,Erie,20,Full-Year Resident,New York,294459.535,284463.498,2014,4750833.245,-3.44,Total,32.21,247086,71080,28.77,Erie,27.48,2014
742,Erie,753873.477,46952,"100,000 - 199,999",10,41850,5551658.722,Erie,20,Full-Year Resident,New York,294459.535,284463.498,2014,4750833.245,-3.15,Non-Dual,32.98,208773,62271,29.83,Erie,28.8,2014
743,Erie,753873.477,46952,"100,000 - 199,999",10,41850,5551658.722,Erie,20,Full-Year Resident,New York,294459.535,284463.498,2014,4750833.245,-5.03,Dual,28.02,38313,8809,22.99,Erie,19.65,2014
744,Erie,83955.48,4507,"200,000 - 249,999",11,3929,870506.127,Erie,20,Full-Year Resident,New York,52007.457,50506.444,2014,782043.647,-3.44,Total,32.21,247086,71080,28.77,Erie,27.48,2014
745,Erie,83955.48,4507,"200,000 - 249,999",11,3929,870506.127,Erie,20,Full-Year Resident,New York,52007.457,50506.444,2014,782043.647,-3.15,Non-Dual,32.98,208773,62271,29.83,Erie,28.8,2014
746,Erie,83955.48,4507,"200,000 - 249,999",11,3929,870506.127,Erie,20,Full-Year Resident,New York,52007.457,50506.444,2014,782043.647,-5.03,Dual,28.02,38313,8809,22.99,Erie,19.65,2014
747,Erie,121503.31,5819,"250,000 - 499,999",12,5093,1712039.471,Erie,20,Full-Year Resident,New York,107059.672,103305.339,2014,1584717.161,-3.44,Total,32.21,247086,71080,28.77,Erie,27.48,2014
748,Erie,121503.31,5819,"250,000 - 499,999",12,5093,1712039.471,Erie,20,Full-Year Resident,New York,107059.672,103305.339,2014,1584717.161,-3.15,Non-Dual,32.98,208773,62271,29.83,Erie,28.8,2014
749,Erie,121503.31,5819,"250,000 - 499,999",12,5093,1712039.471,Erie,20,Full-Year Resident,New York,107059.672,103305.339,2014,1584717.161,-5.03,Dual,28.02,38313,8809,22.99,Erie,19.65,2014
750,Erie,68721.661,2581,"500,000 and over",13,2232,2890640.36,Erie,20,Full-Year Resident,New York,217465.01,196956.839,2014,2819337.699,-3.44,Total,32.21,247086,71080,28.77,Erie,27.48,2014
751,Erie,68721.661,2581,"500,000 and over",13,2232,2890640.36,Erie,20,Full-Year Resident,New York,217465.01,196956.839,2014,2819337.699,-3.15,Non-Dual,32.98,208773,62271,29.83,Erie,28.8,2014
752,Erie,68721.661,2581,"500,000 and over",13,2232,2890640.36,Erie,20,Full-Year Resident,New York,217465.01,196956.839,2014,2819337.699,-5.03,Dual,28.02,38313,8809,22.99,Erie,19.65,2014
753,Erie,4360236.133,196830.415,Total,14,427354,22090001.833,Erie,20,Full-Year Resident,New York,1075635.079,946504.138,2014,17679696.174,-3.44,Total,32.21,247086,71080,28.77,Erie,27.48,2014
754,Erie,4360236.133,196830.415,Total,14,427354,22090001.833,Erie,20,Full-Year Resident,New York,1075635.079,946504.138,2014,17679696.174,-3.15,Non-Dual,32.98,208773,62271,29.83,Erie,28.8,2014
755,Erie,4360236.133,196830.415,Total,14,427354,22090001.833,Erie,20,Full-Year Resident,New York,1075635.079,946504.138,2014,17679696.174,-5.03,Dual,28.02,38313,8809,22.99,Erie,19.65,2014
756,Essex,4613.298,0,"Under 5,000",1,3142,-21758.454,Essex,21,Full-Year Resident,New York,8.614,-115.419,2014,215.265,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
757,Essex,4613.298,0,"Under 5,000",1,3142,-21758.454,Essex,21,Full-Year Resident,New York,8.614,-115.419,2014,215.265,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
758,Essex,4613.298,0,"Under 5,000",1,3142,-21758.454,Essex,21,Full-Year Resident,New York,8.614,-115.419,2014,215.265,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
759,Essex,9289.729,14.104,"5,000 - 9,999",2,1476,10962.193,Essex,21,Full-Year Resident,New York,66.368,-164.318,2014,1658.36,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
760,Essex,9289.729,14.104,"5,000 - 9,999",2,1476,10962.193,Essex,21,Full-Year Resident,New York,66.368,-164.318,2014,1658.36,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
761,Essex,9289.729,14.104,"5,000 - 9,999",2,1476,10962.193,Essex,21,Full-Year Resident,New York,66.368,-164.318,2014,1658.36,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
762,Essex,22978.909,668.798,"10,000 - 19,999",3,2425,36085.996,Essex,21,Full-Year Resident,New York,505.393,-421.833,2014,12438.289,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
763,Essex,22978.909,668.798,"10,000 - 19,999",3,2425,36085.996,Essex,21,Full-Year Resident,New York,505.393,-421.833,2014,12438.289,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
764,Essex,22978.909,668.798,"10,000 - 19,999",3,2425,36085.996,Essex,21,Full-Year Resident,New York,505.393,-421.833,2014,12438.289,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
765,Essex,23893.197,1026.462,"20,000 - 29,999",4,2232,55458.932,Essex,21,Full-Year Resident,New York,1356.094,496.072,2014,30539.273,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
766,Essex,23893.197,1026.462,"20,000 - 29,999",4,2232,55458.932,Essex,21,Full-Year Resident,New York,1356.094,496.072,2014,30539.273,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
767,Essex,23893.197,1026.462,"20,000 - 29,999",4,2232,55458.932,Essex,21,Full-Year Resident,New York,1356.094,496.072,2014,30539.273,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
768,Essex,20347.502,962.528,"30,000 - 39,999",5,1762,61235.521,Essex,21,Full-Year Resident,New York,1907.889,1338.206,2014,39925.491,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
769,Essex,20347.502,962.528,"30,000 - 39,999",5,1762,61235.521,Essex,21,Full-Year Resident,New York,1907.889,1338.206,2014,39925.491,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
770,Essex,20347.502,962.528,"30,000 - 39,999",5,1762,61235.521,Essex,21,Full-Year Resident,New York,1907.889,1338.206,2014,39925.491,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
771,Essex,14817.406,664,"40,000 - 49,999",6,1227,54808.094,Essex,21,Full-Year Resident,New York,1983.608,1655.01,2014,39326.688,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
772,Essex,14817.406,664,"40,000 - 49,999",6,1227,54808.094,Essex,21,Full-Year Resident,New York,1983.608,1655.01,2014,39326.688,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
773,Essex,14817.406,664,"40,000 - 49,999",6,1227,54808.094,Essex,21,Full-Year Resident,New York,1983.608,1655.01,2014,39326.688,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
774,Essex,13247.91,621,"50,000 - 59,999",7,989,54186.271,Essex,21,Full-Year Resident,New York,2100.696,1825.123,2014,40317.361,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
775,Essex,13247.91,621,"50,000 - 59,999",7,989,54186.271,Essex,21,Full-Year Resident,New York,2100.696,1825.123,2014,40317.361,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
776,Essex,13247.91,621,"50,000 - 59,999",7,989,54186.271,Essex,21,Full-Year Resident,New York,2100.696,1825.123,2014,40317.361,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
777,Essex,16310.563,821,"60,000 - 74,999",8,1110,74555.134,Essex,21,Full-Year Resident,New York,3089.051,2696.856,2014,57423.571,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
778,Essex,16310.563,821,"60,000 - 74,999",8,1110,74555.134,Essex,21,Full-Year Resident,New York,3089.051,2696.856,2014,57423.571,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
779,Essex,16310.563,821,"60,000 - 74,999",8,1110,74555.134,Essex,21,Full-Year Resident,New York,3089.051,2696.856,2014,57423.571,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
780,Essex,18976.104,918,"75,000 - 99,999",9,1145,99238.04,Essex,21,Full-Year Resident,New York,4431.556,3970.427,2014,79343.936,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
781,Essex,18976.104,918,"75,000 - 99,999",9,1145,99238.04,Essex,21,Full-Year Resident,New York,4431.556,3970.427,2014,79343.936,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
782,Essex,18976.104,918,"75,000 - 99,999",9,1145,99238.04,Essex,21,Full-Year Resident,New York,4431.556,3970.427,2014,79343.936,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
783,Essex,21951.983,1131,"100,000 - 199,999",10,1188,152320.264,Essex,21,Full-Year Resident,New York,7937.03,7309.204,2014,129237.281,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
784,Essex,21951.983,1131,"100,000 - 199,999",10,1188,152320.264,Essex,21,Full-Year Resident,New York,7937.03,7309.204,2014,129237.281,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
785,Essex,21951.983,1131,"100,000 - 199,999",10,1188,152320.264,Essex,21,Full-Year Resident,New York,7937.03,7309.204,2014,129237.281,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
786,Essex,2190.607,69,"200,000 - 249,999",11,85,18773.767,Essex,21,Full-Year Resident,New York,1099.253,1031.939,2014,16514.16,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
787,Essex,2190.607,69,"200,000 - 249,999",11,85,18773.767,Essex,21,Full-Year Resident,New York,1099.253,1031.939,2014,16514.16,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
788,Essex,2190.607,69,"200,000 - 249,999",11,85,18773.767,Essex,21,Full-Year Resident,New York,1099.253,1031.939,2014,16514.16,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
789,Essex,4174.383,99,"250,000 - 499,999",12,131,43724.598,Essex,21,Full-Year Resident,New York,2666.213,2526.624,2014,39451.215,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
790,Essex,4174.383,99,"250,000 - 499,999",12,131,43724.598,Essex,21,Full-Year Resident,New York,2666.213,2526.624,2014,39451.215,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
791,Essex,4174.383,99,"250,000 - 499,999",12,131,43724.598,Essex,21,Full-Year Resident,New York,2666.213,2526.624,2014,39451.215,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
792,Essex,2843.352,47,"500,000 and over",13,50,78197.087,Essex,21,Full-Year Resident,New York,5981.182,5645.297,2014,75306.735,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
793,Essex,2843.352,47,"500,000 and over",13,50,78197.087,Essex,21,Full-Year Resident,New York,5981.182,5645.297,2014,75306.735,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
794,Essex,2843.352,47,"500,000 and over",13,50,78197.087,Essex,21,Full-Year Resident,New York,5981.182,5645.297,2014,75306.735,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
795,Essex,175634.943,7041.892,Total,14,16962,717787.443,Essex,21,Full-Year Resident,New York,33132.947,27793.188,2014,561697.625,10.68,Dual,25.98,1994,731,36.66,Essex,33.8,2014
796,Essex,175634.943,7041.892,Total,14,16962,717787.443,Essex,21,Full-Year Resident,New York,33132.947,27793.188,2014,561697.625,23.44,Non-Dual,30.01,7224,3861,53.45,Essex,56.72,2014
797,Essex,175634.943,7041.892,Total,14,16962,717787.443,Essex,21,Full-Year Resident,New York,33132.947,27793.188,2014,561697.625,20.78,Total,29.03,9218,4592,49.82,Essex,52.79,2014
798,Franklin,4946.772,0,"Under 5,000",1,3683,-7398.185,Franklin,22,Full-Year Resident,New York,8.373,-613.6,2014,208.814,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
799,Franklin,4946.772,0,"Under 5,000",1,3683,-7398.185,Franklin,22,Full-Year Resident,New York,8.373,-613.6,2014,208.814,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
800,Franklin,4946.772,0,"Under 5,000",1,3683,-7398.185,Franklin,22,Full-Year Resident,New York,8.373,-613.6,2014,208.814,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
801,Franklin,11047.745,11.396,"5,000 - 9,999",2,1716,12724.33,Franklin,22,Full-Year Resident,New York,66.619,-335.029,2014,1665.189,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
802,Franklin,11047.745,11.396,"5,000 - 9,999",2,1716,12724.33,Franklin,22,Full-Year Resident,New York,66.619,-335.029,2014,1665.189,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
803,Franklin,11047.745,11.396,"5,000 - 9,999",2,1716,12724.33,Franklin,22,Full-Year Resident,New York,66.619,-335.029,2014,1665.189,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
804,Franklin,29761.278,1238.849,"10,000 - 19,999",3,3058,45389.291,Franklin,22,Full-Year Resident,New York,584.078,-1029.774,2014,14389.164,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
805,Franklin,29761.278,1238.849,"10,000 - 19,999",3,3058,45389.291,Franklin,22,Full-Year Resident,New York,584.078,-1029.774,2014,14389.164,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
806,Franklin,29761.278,1238.849,"10,000 - 19,999",3,3058,45389.291,Franklin,22,Full-Year Resident,New York,584.078,-1029.774,2014,14389.164,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
807,Franklin,25602.746,1537.261,"20,000 - 29,999",4,2403,59395.535,Franklin,22,Full-Year Resident,New York,1424.811,160.915,2014,32255.528,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
808,Franklin,25602.746,1537.261,"20,000 - 29,999",4,2403,59395.535,Franklin,22,Full-Year Resident,New York,1424.811,160.915,2014,32255.528,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
809,Franklin,25602.746,1537.261,"20,000 - 29,999",4,2403,59395.535,Franklin,22,Full-Year Resident,New York,1424.811,160.915,2014,32255.528,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
810,Franklin,21938.026,1191,"30,000 - 39,999",5,1904,66635.088,Franklin,22,Full-Year Resident,New York,2073.175,1374.894,2014,43506.062,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
811,Franklin,21938.026,1191,"30,000 - 39,999",5,1904,66635.088,Franklin,22,Full-Year Resident,New York,2073.175,1374.894,2014,43506.062,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
812,Franklin,21938.026,1191,"30,000 - 39,999",5,1904,66635.088,Franklin,22,Full-Year Resident,New York,2073.175,1374.894,2014,43506.062,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
813,Franklin,16834.33,826,"40,000 - 49,999",6,1376,61601.399,Franklin,22,Full-Year Resident,New York,2204.972,1871.646,2014,43941.069,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
814,Franklin,16834.33,826,"40,000 - 49,999",6,1376,61601.399,Franklin,22,Full-Year Resident,New York,2204.972,1871.646,2014,43941.069,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
815,Franklin,16834.33,826,"40,000 - 49,999",6,1376,61601.399,Franklin,22,Full-Year Resident,New York,2204.972,1871.646,2014,43941.069,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
816,Franklin,14157.371,798,"50,000 - 59,999",7,1096,60138.327,Franklin,22,Full-Year Resident,New York,2356.906,2095.068,2014,45182.956,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
817,Franklin,14157.371,798,"50,000 - 59,999",7,1096,60138.327,Franklin,22,Full-Year Resident,New York,2356.906,2095.068,2014,45182.956,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
818,Franklin,14157.371,798,"50,000 - 59,999",7,1096,60138.327,Franklin,22,Full-Year Resident,New York,2356.906,2095.068,2014,45182.956,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
819,Franklin,17491.874,1048,"60,000 - 74,999",8,1257,84154.152,Franklin,22,Full-Year Resident,New York,3542.717,3178.181,2014,65614.278,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
820,Franklin,17491.874,1048,"60,000 - 74,999",8,1257,84154.152,Franklin,22,Full-Year Resident,New York,3542.717,3178.181,2014,65614.278,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
821,Franklin,17491.874,1048,"60,000 - 74,999",8,1257,84154.152,Franklin,22,Full-Year Resident,New York,3542.717,3178.181,2014,65614.278,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
822,Franklin,19279.879,1176,"75,000 - 99,999",9,1264,108802.093,Franklin,22,Full-Year Resident,New York,4942.395,4494.112,2014,88346.214,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
823,Franklin,19279.879,1176,"75,000 - 99,999",9,1264,108802.093,Franklin,22,Full-Year Resident,New York,4942.395,4494.112,2014,88346.214,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
824,Franklin,19279.879,1176,"75,000 - 99,999",9,1264,108802.093,Franklin,22,Full-Year Resident,New York,4942.395,4494.112,2014,88346.214,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
825,Franklin,20554.43,1382,"100,000 - 199,999",10,1208,152953.892,Franklin,22,Full-Year Resident,New York,8012.575,7472.129,2014,131017.462,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
826,Franklin,20554.43,1382,"100,000 - 199,999",10,1208,152953.892,Franklin,22,Full-Year Resident,New York,8012.575,7472.129,2014,131017.462,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
827,Franklin,20554.43,1382,"100,000 - 199,999",10,1208,152953.892,Franklin,22,Full-Year Resident,New York,8012.575,7472.129,2014,131017.462,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
828,Franklin,1514.511,42,"200,000 - 249,999",11,62,13723.604,Franklin,22,Full-Year Resident,New York,808.543,735.202,2014,12167.093,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
829,Franklin,1514.511,42,"200,000 - 249,999",11,62,13723.604,Franklin,22,Full-Year Resident,New York,808.543,735.202,2014,12167.093,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
830,Franklin,1514.511,42,"200,000 - 249,999",11,62,13723.604,Franklin,22,Full-Year Resident,New York,808.543,735.202,2014,12167.093,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
831,Franklin,1504.561,76,"250,000 - 499,999",12,73,23939.436,Franklin,22,Full-Year Resident,New York,1509.7,1263.502,2014,22358.875,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
832,Franklin,1504.561,76,"250,000 - 499,999",12,73,23939.436,Franklin,22,Full-Year Resident,New York,1509.7,1263.502,2014,22358.875,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
833,Franklin,1504.561,76,"250,000 - 499,999",12,73,23939.436,Franklin,22,Full-Year Resident,New York,1509.7,1263.502,2014,22358.875,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
834,Franklin,869.96,43,"500,000 and over",13,34,54941.828,Franklin,22,Full-Year Resident,New York,4350.558,4108.808,2014,54028.868,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
835,Franklin,869.96,43,"500,000 and over",13,34,54941.828,Franklin,22,Full-Year Resident,New York,4350.558,4108.808,2014,54028.868,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
836,Franklin,869.96,43,"500,000 and over",13,34,54941.828,Franklin,22,Full-Year Resident,New York,4350.558,4108.808,2014,54028.868,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
837,Franklin,185503.483,9369.506,Total,14,19134,737000.79,Franklin,22,Full-Year Resident,New York,31885.422,24776.054,2014,554681.572,7.75,Non-Dual,30.5,12662,4843,38.25,Franklin,39.94,2014
838,Franklin,185503.483,9369.506,Total,14,19134,737000.79,Franklin,22,Full-Year Resident,New York,31885.422,24776.054,2014,554681.572,3.5,Dual,26.49,2908,872,29.99,Franklin,27.12,2014
839,Franklin,185503.483,9369.506,Total,14,19134,737000.79,Franklin,22,Full-Year Resident,New York,31885.422,24776.054,2014,554681.572,7.08,Total,29.62,15570,5715,36.71,Franklin,38.12,2014
840,Fulton,5954.847,0,"Under 5,000",1,3849,1005.681,Fulton,23,Full-Year Resident,New York,9.583,-361.16,2014,239.211,22.53,Non-Dual,29.88,15455,8101,52.42,Fulton,55.86,2014
841,Fulton,5954.847,0,"Under 5,000",1,3849,1005.681,Fulton,23,Full-Year Resident,New York,9.583,-361.16,2014,239.211,9.56,Dual,26.8,3953,1437,36.35,Fulton,32.5,2014
842,Fulton,5954.847,0,"Under 5,000",1,3849,1005.681,Fulton,23,Full-Year Resident,New York,9.583,-361.16,2014,239.211,20.05,Total,29.09,19408,9538,49.14,Fulton,51.98,2014
843,Fulton,14228.503,26.13,"5,000 - 9,999",2,2174,16172.834,Fulton,23,Full-Year Resident,New York,76.747,-452.977,2014,1918.201,22.53,Non-Dual,29.88,15455,8101,52.42,Fulton,55.86,2014
844,Fulton,14228.503,26.13,"5,000 - 9,999",2,2174,16172.834,Fulton,23,Full-Year Resident,New York,76.747,-452.977,2014,1918.201,9.56,Dual,26.8,3953,1437,36.35,Fulton,32.5,2014
845,Fulton,14228.503,26.13,"5,000 - 9,999",2,2174,16172.834,Fulton,23,Full-Year Resident,New York,76.747,-452.977,2014,1918.201,20.05,Total,29.09,19408,9538,49.14,Fulton,51.98,2014
846,Fulton,34753.089,1420.048,"10,000 - 19,999",3,3588,53375.148,Fulton,23,Full-Year Resident,New York,697.272,-1150.256,2014,17202.011,22.53,Non-Dual,29.88,15455,8101,52.42,Fulton,55.86,2014
847,Fulton,34753.089,1420.048,"10,000 - 19,999",3,3588,53375.148,Fulton,23,Full-Year Resident,New York,697.272,-1150.256,2014,17202.011,9.56,Dual,26.8,3953,1437,36.35,Fulton,32.5,2014
848,Fulton,34753.089,1420.048,"10,000 - 19,999",3,3588,53375.148,Fulton,23,Full-Year Resident,New York,697.272,-1150.256,2014,17202.011,20.05,Total,29.09,19408,9538,49.14,Fulton,51.98,2014
849,Fulton,34670.568,1974,"20,000 - 29,999",4,3308,82722.678,Fulton,23,Full-Year Resident,New York,2041.854,504.001,2014,46078.11,22.53,Non-Dual,29.88,15455,8101,52.42,Fulton,55.86,2014
850,Fulton,34670.568,1974,"20,000 - 29,999",4,3308,82722.678,Fulton,23,Full-Year Resident,New York,2041.854,504.001,2014,46078.11,9.56,Dual,26.8,3953,1437,36.35,Fulton,32.5,2014
851,Fulton,34670.568,1974,"20,000 - 29,999",4,3308,82722.678,Fulton,23,Full-Year Resident,New York,2041.854,504.001,2014,46078.11,20.05,Total,29.09,19408,9538,49.14,Fulton,51.98,2014
852,Fulton,29515.11,1598,"30,000 - 39,999",5,2631,91408.88,Fulton,23,Full-Year Resident,New York,2891.148,2074.551,2014,60295.77,22.53,Non-Dual,29.88,15455,8101,52.42,Fulton,55.86,2014
